Device Address,Sample Number,Timestamp,X,Y,Z
ED:60:85:42:09:A9,0,2024-01-15 03:01:23.205888+09:00,-0.01513671875,-0.01416015625,-1.00732421875
ED:60:85:42:09:A9,1,2024-01-15 03:01:23.213242+09:00,-0.0146484375,-0.0146484375,-1.0068359375
ED:60:85:42:09:A9,2,2024-01-15 03:01:27.443708+09:00,-0.0146484375,-0.01171875,-1.00244140625
ED:60:85:42:09:A9,3,2024-01-15 03:01:27.451545+09:00,-0.01806640625,-0.01708984375,-1.00390625
ED:60:85:42:09:A9,4,2024-01-15 03:01:27.466052+09:00,-0.015625,-0.015625,-1.013671875
ED:60:85:42:09:A9,5,2024-01-15 03:01:27.473504+09:00,-0.01513671875,-0.01513671875,-0.99609375
ED:60:85:42:09:A9,6,2024-01-15 03:01:27.481196+09:00,-0.0146484375,-0.0146484375,-1.0205078125
ED:60:85:42:09:A9,7,2024-01-15 03:01:27.488708+09:00,-0.01611328125,-0.01416015625,-0.9951171875
ED:60:85:42:09:A9,8,2024-01-15 03:01:27.503526+09:00,-0.01318359375,-0.01611328125,-1.0146484375
ED:60:85:42:09:A9,9,2024-01-15 03:01:27.511293+09:00,-0.015625,-0.0166015625,-1.00390625
ED:60:85:42:09:A9,10,2024-01-15 03:01:27.518862+09:00,-0.015625,-0.0146484375,-1.01220703125
ED:60:85:42:09:A9,11,2024-01-15 03:01:27.533574+09:00,-0.01611328125,-0.01318359375,-1.00439453125
ED:60:85:42:09:A9,12,2024-01-15 03:01:27.541246+09:00,-0.0146484375,-0.01416015625,-1.013671875
ED:60:85:42:09:A9,13,2024-01-15 03:01:27.548745+09:00,-0.015625,-0.013671875,-1.00341796875
ED:60:85:42:09:A9,14,2024-01-15 03:01:27.563432+09:00,-0.0146484375,-0.0166015625,-1.009765625
ED:60:85:42:09:A9,15,2024-01-15 03:01:27.571199+09:00,-0.01416015625,-0.01513671875,-1.01318359375
ED:60:85:42:09:A9,16,2024-01-15 03:01:27.579026+09:00,-0.013671875,-0.0146484375,-1.00341796875
ED:60:85:42:09:A9,17,2024-01-15 03:01:27.593555+09:00,-0.01416015625,-0.01416015625,-1.01123046875
ED:60:85:42:09:A9,18,2024-01-15 03:01:27.601180+09:00,-0.0166015625,-0.0146484375,-1.005859375
ED:60:85:42:09:A9,19,2024-01-15 03:01:27.609012+09:00,-0.0166015625,-0.0126953125,-1.00537109375
ED:60:85:42:09:A9,20,2024-01-15 03:01:27.623507+09:00,-0.01708984375,-0.01416015625,-1.00537109375
ED:60:85:42:09:A9,21,2024-01-15 03:01:27.631212+09:00,-0.015625,-0.01611328125,-1.01025390625
ED:60:85:42:09:A9,22,2024-01-15 03:01:27.639006+09:00,-0.0166015625,-0.015625,-1.0048828125
ED:60:85:42:09:A9,23,2024-01-15 03:01:27.653557+09:00,-0.0146484375,-0.015625,-1.009765625
ED:60:85:42:09:A9,24,2024-01-15 03:01:27.661303+09:00,-0.013671875,-0.01611328125,-1.00830078125
ED:60:85:42:09:A9,25,2024-01-15 03:01:27.668752+09:00,-0.0166015625,-0.0146484375,-1.00537109375
ED:60:85:42:09:A9,26,2024-01-15 03:01:27.683528+09:00,-0.015625,-0.01513671875,-1.00830078125
ED:60:85:42:09:A9,27,2024-01-15 03:01:27.691298+09:00,-0.01416015625,-0.0126953125,-1.0068359375
ED:60:85:42:09:A9,28,2024-01-15 03:01:27.698811+09:00,-0.015625,-0.01416015625,-1.00537109375
ED:60:85:42:09:A9,29,2024-01-15 03:01:27.713511+09:00,-0.0166015625,-0.015625,-1.005859375
