Time 2023-11-27 13:17:39.568004, yaw 11, pitch -17, roll 7
Time 2023-11-27 13:17:39.634605, yaw 10, pitch -16, roll 7
Time 2023-11-27 13:17:39.701370, yaw 11, pitch -14, roll 8
Time 2023-11-27 13:17:39.768715, yaw 12, pitch -15, roll 9
Time 2023-11-27 13:17:39.832200, yaw 12, pitch -15, roll 9
Time 2023-11-27 13:17:39.902091, yaw 13, pitch -16, roll 8
Time 2023-11-27 13:17:39.969919, yaw 13, pitch -16, roll 9
Time 2023-11-27 13:17:40.033413, yaw 17, pitch -10, roll 10
Time 2023-11-27 13:17:40.100875, yaw 18, pitch -7, roll 10
Time 2023-11-27 13:17:40.165591, yaw 14, pitch -13, roll 10
Time 2023-11-27 13:17:40.233558, yaw 14, pitch -17, roll 10
Time 2023-11-27 13:17:40.301268, yaw 14, pitch -21, roll 9
Time 2023-11-27 13:17:40.369342, yaw 14, pitch -22, roll 8
Time 2023-11-27 13:17:40.435525, yaw 13, pitch -24, roll 8
Time 2023-11-27 13:17:40.500847, yaw 15, pitch -24, roll 7
Time 2023-11-27 13:17:40.567276, yaw 14, pitch -23, roll 8
Time 2023-11-27 13:17:40.635565, yaw 14, pitch -19, roll 8
Time 2023-11-27 13:17:40.700321, yaw 15, pitch -15, roll 9
Time 2023-11-27 13:17:40.765872, yaw 14, pitch -15, roll 9
Time 2023-11-27 13:17:40.833672, yaw 16, pitch -15, roll 9
Time 2023-11-27 13:17:40.899975, yaw 15, pitch -13, roll 10
Time 2023-11-27 13:17:40.965861, yaw 16, pitch -11, roll 10
Time 2023-11-27 13:17:41.031203, yaw 14, pitch -13, roll 11
Time 2023-11-27 13:17:41.101286, yaw 14, pitch -16, roll 10
Time 2023-11-27 13:17:41.167423, yaw 14, pitch -17, roll 11
Time 2023-11-27 13:17:41.233127, yaw 14, pitch -17, roll 12
Time 2023-11-27 13:17:41.301395, yaw 15, pitch -17, roll 12
Time 2023-11-27 13:17:41.364990, yaw 16, pitch -17, roll 12
Time 2023-11-27 13:17:41.433566, yaw 18, pitch -16, roll 13
Time 2023-11-27 13:17:41.498865, yaw 14, pitch -18, roll 14
Time 2023-11-27 13:17:41.565741, yaw 30, pitch -19, roll -7
Time 2023-11-27 13:17:41.633931, yaw 25, pitch -22, roll 5
Time 2023-11-27 13:17:41.698366, yaw 30, pitch -16, roll 3
Time 2023-11-27 13:17:41.765544, yaw 30, pitch -14, roll 4
Time 2023-11-27 13:17:41.834591, yaw 26, pitch -21, roll 5
Time 2023-11-27 13:17:41.901338, yaw 29, pitch -16, roll 3
Time 2023-11-27 13:17:41.967058, yaw 32, pitch -12, roll 1
Time 2023-11-27 13:17:42.033227, yaw 29, pitch -18, roll 1
Time 2023-11-27 13:17:42.101002, yaw 25, pitch -21, roll 3
Time 2023-11-27 13:17:42.167266, yaw 21, pitch -23, roll 4
Time 2023-11-27 13:17:42.232576, yaw 20, pitch -19, roll 5
Time 2023-11-27 13:17:42.297590, yaw 18, pitch -19, roll 3
Time 2023-11-27 13:17:42.364392, yaw 15, pitch -21, roll 7
Time 2023-11-27 13:17:42.433634, yaw 13, pitch -17, roll 9
Time 2023-11-27 13:17:42.499837, yaw 12, pitch -15, roll 7
Time 2023-11-27 13:17:42.568435, yaw 12, pitch -15, roll 6
Time 2023-11-27 13:17:42.630081, yaw 12, pitch -14, roll 5
Time 2023-11-27 13:17:42.698925, yaw 12, pitch -12, roll 4
Time 2023-11-27 13:17:42.770280, yaw 11, pitch -12, roll 5
Time 2023-11-27 13:17:42.833839, yaw 12, pitch -12, roll 3
Time 2023-11-27 13:17:42.901402, yaw 13, pitch -12, roll 3
Time 2023-11-27 13:17:42.964187, yaw 13, pitch -12, roll 3
Time 2023-11-27 13:17:43.033154, yaw 13, pitch -12, roll 3
Time 2023-11-27 13:17:43.100322, yaw 14, pitch -12, roll 3
Time 2023-11-27 13:17:43.168041, yaw 14, pitch -10, roll 4
Time 2023-11-27 13:17:43.233580, yaw 15, pitch -11, roll 3
Time 2023-11-27 13:17:43.298525, yaw 14, pitch -12, roll 3
Time 2023-11-27 13:17:43.365224, yaw 16, pitch -10, roll 3
Time 2023-11-27 13:17:43.431863, yaw 17, pitch -9, roll 2
Time 2023-11-27 13:17:43.497521, yaw 17, pitch -9, roll 3
Time 2023-11-27 13:17:43.563824, yaw 16, pitch -9, roll 3
Time 2023-11-27 13:17:43.633805, yaw 17, pitch -9, roll 3
Time 2023-11-27 13:17:43.699867, yaw 17, pitch -9, roll 3
Time 2023-11-27 13:17:43.764206, yaw 17, pitch -9, roll 3
Time 2023-11-27 13:17:43.830773, yaw 18, pitch -10, roll 3
Time 2023-11-27 13:17:43.898782, yaw 16, pitch -11, roll 4
Time 2023-11-27 13:17:43.966618, yaw 16, pitch -10, roll 4
Time 2023-11-27 13:17:44.031805, yaw 16, pitch -12, roll 5
Time 2023-11-27 13:17:44.100334, yaw 16, pitch -13, roll 4
Time 2023-11-27 13:17:44.165951, yaw 13, pitch -15, roll 4
Time 2023-11-27 13:17:44.234622, yaw 13, pitch -17, roll 4
Time 2023-11-27 13:17:44.299536, yaw 13, pitch -17, roll 4
Time 2023-11-27 13:17:44.364265, yaw 14, pitch -14, roll 5
Time 2023-11-27 13:17:44.431274, yaw 14, pitch -13, roll 5
Time 2023-11-27 13:17:44.498935, yaw 12, pitch -16, roll 4
Time 2023-11-27 13:17:44.563402, yaw 12, pitch -19, roll 4
Time 2023-11-27 13:17:44.633019, yaw 11, pitch -21, roll 4
Time 2023-11-27 13:17:44.698005, yaw 12, pitch -21, roll 5
Time 2023-11-27 13:17:44.764072, yaw 12, pitch -23, roll 4
Time 2023-11-27 13:17:44.832568, yaw 12, pitch -23, roll 3
Time 2023-11-27 13:17:44.900093, yaw 10, pitch -26, roll 4
Time 2023-11-27 13:17:44.964843, yaw 10, pitch -30, roll 4
Time 2023-11-27 13:17:45.031006, yaw 10, pitch -32, roll 3
Time 2023-11-27 13:17:45.099384, yaw 9, pitch -35, roll 3
Time 2023-11-27 13:17:45.166692, yaw 8, pitch -36, roll 4
Time 2023-11-27 13:17:45.233207, yaw 8, pitch -35, roll 5
Time 2023-11-27 13:17:45.300139, yaw 8, pitch -36, roll 4
Time 2023-11-27 13:17:45.365695, yaw 7, pitch -38, roll 5
Time 2023-11-27 13:17:45.431584, yaw 9, pitch -39, roll 5
Time 2023-11-27 13:17:45.566214, yaw 10, pitch -35, roll 5
Time 2023-11-27 13:17:45.633998, yaw 8, pitch -34, roll 5
Time 2023-11-27 13:17:45.700253, yaw 8, pitch -35, roll 4
Time 2023-11-27 13:17:45.764317, yaw 8, pitch -34, roll 5
Time 2023-11-27 13:17:45.831169, yaw 8, pitch -34, roll 5
Time 2023-11-27 13:17:45.899965, yaw 7, pitch -32, roll 5
Time 2023-11-27 13:17:45.965702, yaw 9, pitch -32, roll 4
Time 2023-11-27 13:17:46.029838, yaw 8, pitch -32, roll 5
Time 2023-11-27 13:17:46.097543, yaw 8, pitch -33, roll 4
Time 2023-11-27 13:17:46.162566, yaw 8, pitch -32, roll 5
Time 2023-11-27 13:17:46.232184, yaw 9, pitch -33, roll 5
Time 2023-11-27 13:17:46.300029, yaw 11, pitch -33, roll 3
Time 2023-11-27 13:17:46.364651, yaw 11, pitch -33, roll 3
Time 2023-11-27 13:17:46.433690, yaw 13, pitch -32, roll 0
Time 2023-11-27 13:17:47.030089, yaw 13, pitch -36, roll 2
Time 2023-11-27 13:17:47.102016, yaw 14, pitch -35, roll 4
Time 2023-11-27 13:17:47.164839, yaw 13, pitch -41, roll 3
Time 2023-11-27 13:17:47.230088, yaw 11, pitch -40, roll 4
Time 2023-11-27 13:17:47.297680, yaw 12, pitch -38, roll 4
Time 2023-11-27 13:17:47.364231, yaw 12, pitch -38, roll 4
Time 2023-11-27 13:17:47.431144, yaw 13, pitch -37, roll 4
Time 2023-11-27 13:17:47.498898, yaw 12, pitch -39, roll 2
Time 2023-11-27 13:17:47.565156, yaw 14, pitch -41, roll 2
Time 2023-11-27 13:17:49.962962, yaw 2, pitch -37, roll 10
Time 2023-11-27 13:17:50.096180, yaw 3, pitch -39, roll 10
Time 2023-11-27 13:17:50.166988, yaw 2, pitch -38, roll 10
Time 2023-11-27 13:17:50.232781, yaw 3, pitch -38, roll 9
Time 2023-11-27 13:17:50.296593, yaw 3, pitch -39, roll 10
Time 2023-11-27 13:17:50.362391, yaw 3, pitch -38, roll 9
Time 2023-11-27 13:17:50.431685, yaw 4, pitch -39, roll 9
Time 2023-11-27 13:17:50.498403, yaw 3, pitch -38, roll 10
Time 2023-11-27 13:17:50.565192, yaw 5, pitch -40, roll 7
Time 2023-11-27 13:17:50.628097, yaw 4, pitch -40, roll 8
Time 2023-11-27 13:17:50.697133, yaw 5, pitch -39, roll 8
Time 2023-11-27 13:17:50.763187, yaw 5, pitch -42, roll 8
Time 2023-11-27 13:17:50.831026, yaw 5, pitch -39, roll 8
Time 2023-11-27 13:17:50.898700, yaw 7, pitch -39, roll 8
Time 2023-11-27 13:17:51.097222, yaw 7, pitch -43, roll 6
Time 2023-11-27 13:17:53.229980, yaw 19, pitch -41, roll 4
Time 2023-11-27 13:17:53.298356, yaw 18, pitch -44, roll 5
Time 2023-11-27 13:17:53.360701, yaw 18, pitch -43, roll 5
Time 2023-11-27 13:17:53.426513, yaw 17, pitch -43, roll 6
Time 2023-11-27 13:17:53.496796, yaw 20, pitch -40, roll 5
Time 2023-11-27 13:17:53.565666, yaw 20, pitch -41, roll 5
Time 2023-11-27 13:17:53.630849, yaw 20, pitch -42, roll 6
Time 2023-11-27 13:17:53.694579, yaw 19, pitch -43, roll 6
Time 2023-11-27 13:17:53.762245, yaw 20, pitch -43, roll 6
Time 2023-11-27 13:17:53.830594, yaw 19, pitch -43, roll 6
Time 2023-11-27 13:17:53.898329, yaw 18, pitch -40, roll 6
Time 2023-11-27 13:17:53.961660, yaw 16, pitch -41, roll 5
Time 2023-11-27 13:17:54.029581, yaw 15, pitch -44, roll 5
Time 2023-11-27 13:17:54.094607, yaw 14, pitch -44, roll 5
Time 2023-11-27 13:17:54.159717, yaw 14, pitch -44, roll 5
Time 2023-11-27 13:17:54.230082, yaw 13, pitch -40, roll 6
Time 2023-11-27 13:17:54.297380, yaw 13, pitch -39, roll 6
Time 2023-11-27 13:17:54.363852, yaw 11, pitch -41, roll 6
Time 2023-11-27 13:17:54.429401, yaw 12, pitch -41, roll 4
Time 2023-11-27 13:17:54.496889, yaw 13, pitch -40, roll 4
Time 2023-11-27 13:17:54.562373, yaw 11, pitch -39, roll 6
Time 2023-11-27 13:17:54.625220, yaw 12, pitch -41, roll 5
Time 2023-11-27 13:17:54.696207, yaw 12, pitch -41, roll 6
Time 2023-11-27 13:17:54.759949, yaw 11, pitch -39, roll 5
Time 2023-11-27 13:17:54.829798, yaw 11, pitch -38, roll 6
Time 2023-11-27 13:17:54.896416, yaw 11, pitch -38, roll 5
Time 2023-11-27 13:17:54.959835, yaw 10, pitch -37, roll 6
Time 2023-11-27 13:17:55.029425, yaw 10, pitch -39, roll 6
Time 2023-11-27 13:17:55.097082, yaw 10, pitch -40, roll 6
Time 2023-11-27 13:17:55.163772, yaw 10, pitch -38, roll 6
Time 2023-11-27 13:17:55.233331, yaw 10, pitch -40, roll 5
Time 2023-11-27 13:17:55.295997, yaw 10, pitch -41, roll 5
Time 2023-11-27 13:17:55.364350, yaw 11, pitch -39, roll 5
Time 2023-11-27 13:17:55.428339, yaw 11, pitch -39, roll 5
Time 2023-11-27 13:17:55.495883, yaw 10, pitch -38, roll 5
Time 2023-11-27 13:17:55.561470, yaw 10, pitch -37, roll 5
Time 2023-11-27 13:17:55.629294, yaw 10, pitch -37, roll 4
Time 2023-11-27 13:17:55.697092, yaw 11, pitch -35, roll 4
Time 2023-11-27 13:17:55.762610, yaw 10, pitch -38, roll 3
Time 2023-11-27 13:17:55.830936, yaw 11, pitch -38, roll 4
Time 2023-11-27 13:17:55.899350, yaw 10, pitch -37, roll 4
Time 2023-11-27 13:17:55.961236, yaw 10, pitch -38, roll 4
Time 2023-11-27 13:17:56.027920, yaw 12, pitch -38, roll 5
Time 2023-11-27 13:17:56.094823, yaw 11, pitch -41, roll 4
Time 2023-11-27 13:18:00.397138, yaw 7, pitch -46, roll 1
Time 2023-11-27 13:18:00.461960, yaw 7, pitch -42, roll 3
Time 2023-11-27 13:18:00.525948, yaw 7, pitch -41, roll 2
Time 2023-11-27 13:18:00.593161, yaw 7, pitch -36, roll 1
Time 2023-11-27 13:18:00.660213, yaw 7, pitch -30, roll 1
Time 2023-11-27 13:18:00.728622, yaw 7, pitch -26, roll 0
Time 2023-11-27 13:18:00.795165, yaw 5, pitch -21, roll 1
Time 2023-11-27 13:18:00.857571, yaw 6, pitch -18, roll 1
Time 2023-11-27 13:18:00.927209, yaw 5, pitch -17, roll 1
Time 2023-11-27 13:18:00.994968, yaw 6, pitch -16, roll 0
Time 2023-11-27 13:18:01.059612, yaw 6, pitch -16, roll 0
Time 2023-11-27 13:18:01.125783, yaw 7, pitch -15, roll 0
Time 2023-11-27 13:18:01.193704, yaw 6, pitch -14, roll 0
Time 2023-11-27 13:18:01.260100, yaw 6, pitch -16, roll 0
Time 2023-11-27 13:18:01.327568, yaw 6, pitch -16, roll 0
Time 2023-11-27 13:18:01.393781, yaw 6, pitch -16, roll 0
Time 2023-11-27 13:18:01.461122, yaw 5, pitch -16, roll 0
Time 2023-11-27 13:18:01.527325, yaw 5, pitch -17, roll 0
Time 2023-11-27 13:18:01.595000, yaw 0, pitch -13, roll -179
Time 2023-11-27 13:18:01.660286, yaw 0, pitch -13, roll -179
Time 2023-11-27 13:18:01.726026, yaw 8, pitch -15, roll 0
Time 2023-11-27 13:18:01.791229, yaw 6, pitch -15, roll 0
Time 2023-11-27 13:18:01.860766, yaw 6, pitch -14, roll 0
Time 2023-11-27 13:18:01.924942, yaw 6, pitch -15, roll 0
Time 2023-11-27 13:18:01.992246, yaw 7, pitch -15, roll 0
Time 2023-11-27 13:18:02.059811, yaw 5, pitch -16, roll 1
Time 2023-11-27 13:18:02.127008, yaw 6, pitch -17, roll 1
Time 2023-11-27 13:18:02.194377, yaw 6, pitch -16, roll 1
Time 2023-11-27 13:18:02.258311, yaw 5, pitch -13, roll 2
Time 2023-11-27 13:18:02.326163, yaw 7, pitch -13, roll 1
Time 2023-11-27 13:18:02.393788, yaw 6, pitch -15, roll 2
Time 2023-11-27 13:18:02.460147, yaw 6, pitch -15, roll 1
Time 2023-11-27 13:18:02.523228, yaw 6, pitch -15, roll 1
Time 2023-11-27 13:18:02.591179, yaw 7, pitch -15, roll 1
Time 2023-11-27 13:18:02.659821, yaw 8, pitch -15, roll 0
Time 2023-11-27 13:18:02.727677, yaw 8, pitch -16, roll 1
Time 2023-11-27 13:18:02.792111, yaw 8, pitch -15, roll 1
Time 2023-11-27 13:18:02.858302, yaw 11, pitch -14, roll 1
Time 2023-11-27 13:18:02.924295, yaw 10, pitch -14, roll 1
Time 2023-11-27 13:18:02.992467, yaw 10, pitch -13, roll 1
Time 2023-11-27 13:18:03.061479, yaw 11, pitch -13, roll 2
Time 2023-11-27 13:18:03.130403, yaw 13, pitch -13, roll 2
Time 2023-11-27 13:18:03.192368, yaw 12, pitch -14, roll 3
Time 2023-11-27 13:18:03.258071, yaw 13, pitch -13, roll 4
Time 2023-11-27 13:18:03.326284, yaw 12, pitch -13, roll 5
Time 2023-11-27 13:18:03.392192, yaw 12, pitch -15, roll 6
Time 2023-11-27 13:18:03.460209, yaw 12, pitch -14, roll 6
Time 2023-11-27 13:18:03.526763, yaw 13, pitch -14, roll 7
Time 2023-11-27 13:18:03.594579, yaw 13, pitch -14, roll 8
Time 2023-11-27 13:18:03.660108, yaw 14, pitch -12, roll 8
Time 2023-11-27 13:18:03.725202, yaw 14, pitch -12, roll 8
Time 2023-11-27 13:18:03.799634, yaw 13, pitch -13, roll 8
Time 2023-11-27 13:18:03.859771, yaw 13, pitch -12, roll 8
Time 2023-11-27 13:18:03.926254, yaw 12, pitch -13, roll 7
Time 2023-11-27 13:18:03.994040, yaw 11, pitch -12, roll 8
Time 2023-11-27 13:18:04.060178, yaw 9, pitch -12, roll 8
Time 2023-11-27 13:18:04.127517, yaw 10, pitch -13, roll 7
Time 2023-11-27 13:18:04.191268, yaw 10, pitch -12, roll 8
Time 2023-11-27 13:18:04.259465, yaw 9, pitch -12, roll 9
Time 2023-11-27 13:18:04.323104, yaw 9, pitch -11, roll 8
Time 2023-11-27 13:18:04.394256, yaw 10, pitch -12, roll 9
Time 2023-11-27 13:18:04.459425, yaw 10, pitch -12, roll 8
Time 2023-11-27 13:18:04.524344, yaw 9, pitch -12, roll 9
Time 2023-11-27 13:18:04.592720, yaw 9, pitch -12, roll 9
Time 2023-11-27 13:18:04.659204, yaw 9, pitch -13, roll 9
Time 2023-11-27 13:18:04.727057, yaw 9, pitch -12, roll 9
Time 2023-11-27 13:18:04.794325, yaw 10, pitch -11, roll 9
Time 2023-11-27 13:18:04.860316, yaw 10, pitch -11, roll 9
Time 2023-11-27 13:18:04.926069, yaw 11, pitch -11, roll 9
Time 2023-11-27 13:18:04.993192, yaw 10, pitch -9, roll 9
Time 2023-11-27 13:18:05.057987, yaw 10, pitch -10, roll 9
Time 2023-11-27 13:18:05.126404, yaw 10, pitch -10, roll 9
Time 2023-11-27 13:18:05.193358, yaw 10, pitch -10, roll 9
Time 2023-11-27 13:18:05.260093, yaw 10, pitch -10, roll 10
Time 2023-11-27 13:18:05.325950, yaw 9, pitch -9, roll 10
Time 2023-11-27 13:18:05.391925, yaw 9, pitch -9, roll 9
Time 2023-11-27 13:18:05.459816, yaw 9, pitch -10, roll 9
Time 2023-11-27 13:18:05.525280, yaw 8, pitch -10, roll 10
Time 2023-11-27 13:18:05.593097, yaw 10, pitch -10, roll 9
Time 2023-11-27 13:18:05.659228, yaw 10, pitch -11, roll 9
Time 2023-11-27 13:18:05.726297, yaw 10, pitch -12, roll 9
Time 2023-11-27 13:18:05.792736, yaw 10, pitch -12, roll 9
Time 2023-11-27 13:18:05.859044, yaw 9, pitch -12, roll 8
Time 2023-11-27 13:18:05.925430, yaw 9, pitch -15, roll 8
Time 2023-11-27 13:18:05.993968, yaw 8, pitch -15, roll 8
Time 2023-11-27 13:18:06.060277, yaw 8, pitch -17, roll 8
Time 2023-11-27 13:18:06.124350, yaw 8, pitch -18, roll 7
Time 2023-11-27 13:18:06.191709, yaw 9, pitch -19, roll 6
Time 2023-11-27 13:18:06.258150, yaw 9, pitch -19, roll 6
Time 2023-11-27 13:18:06.323443, yaw 9, pitch -21, roll 5
Time 2023-11-27 13:18:06.396389, yaw 8, pitch -20, roll 5
Time 2023-11-27 13:18:06.457222, yaw 6, pitch -22, roll 5
Time 2023-11-27 13:18:06.527482, yaw 7, pitch -23, roll 5
Time 2023-11-27 13:18:06.591934, yaw 7, pitch -23, roll 5
Time 2023-11-27 13:18:06.657019, yaw 8, pitch -24, roll 4
Time 2023-11-27 13:18:06.722632, yaw 8, pitch -23, roll 4
Time 2023-11-27 13:18:06.788878, yaw 7, pitch -22, roll 4
Time 2023-11-27 13:18:06.857557, yaw 8, pitch -22, roll 4
Time 2023-11-27 13:18:06.926187, yaw 7, pitch -22, roll 4
Time 2023-11-27 13:18:06.992584, yaw 8, pitch -20, roll 4
Time 2023-11-27 13:18:07.057214, yaw 7, pitch -21, roll 4
Time 2023-11-27 13:18:07.124395, yaw 8, pitch -22, roll 4
Time 2023-11-27 13:18:07.191069, yaw 7, pitch -21, roll 5
Time 2023-11-27 13:18:07.259965, yaw 8, pitch -21, roll 4
Time 2023-11-27 13:18:07.323769, yaw 8, pitch -21, roll 4
Time 2023-11-27 13:18:07.390635, yaw 9, pitch -22, roll 4
Time 2023-11-27 13:18:07.459194, yaw 10, pitch -19, roll 2
Time 2023-11-27 13:18:07.524304, yaw 13, pitch -15, roll 0
Time 2023-11-27 13:18:07.591999, yaw 18, pitch -12, roll -3
Time 2023-11-27 13:18:07.656567, yaw 21, pitch -9, roll -6
Time 2023-11-27 13:18:07.723299, yaw 23, pitch -9, roll -9
Time 2023-11-27 13:18:07.791544, yaw 27, pitch -8, roll -12
Time 2023-11-27 13:18:07.855190, yaw 31, pitch -7, roll -14
Time 2023-11-27 13:18:07.923478, yaw 29, pitch -7, roll -14
Time 2023-11-27 13:18:07.991045, yaw 18, pitch 0, roll 167
Time 2023-11-27 13:18:08.059683, yaw 33, pitch -6, roll -15
Time 2023-11-27 13:18:08.126627, yaw 33, pitch -6, roll -16
Time 2023-11-27 13:18:08.191125, yaw 19, pitch 0, roll 166
Time 2023-11-27 13:18:08.258906, yaw 20, pitch 0, roll 166
Time 2023-11-27 13:18:08.324783, yaw 20, pitch 0, roll 166
Time 2023-11-27 13:18:08.391556, yaw 30, pitch -8, roll -15
Time 2023-11-27 13:18:08.460223, yaw 19, pitch -2, roll 167
Time 2023-11-27 13:18:08.524423, yaw 20, pitch 0, roll 166
Time 2023-11-27 13:18:08.591205, yaw 32, pitch -7, roll -17
Time 2023-11-27 13:18:08.657889, yaw 32, pitch -5, roll -16
Time 2023-11-27 13:18:08.724393, yaw 19, pitch 0, roll 166
Time 2023-11-27 13:18:08.790851, yaw 32, pitch -5, roll -16
Time 2023-11-27 13:18:08.857983, yaw 32, pitch -6, roll -16
Time 2023-11-27 13:18:08.925385, yaw 33, pitch -5, roll -15
Time 2023-11-27 13:18:08.992259, yaw 32, pitch -6, roll -15
Time 2023-11-27 13:18:09.058240, yaw 34, pitch -4, roll -15
Time 2023-11-27 13:18:09.126032, yaw 30, pitch -7, roll -16
Time 2023-11-27 13:18:09.191209, yaw 19, pitch -1, roll 167
Time 2023-11-27 13:18:09.259468, yaw 29, pitch -9, roll -14
Time 2023-11-27 13:18:09.325299, yaw 30, pitch -3, roll -11
Time 2023-11-27 13:18:09.392037, yaw 28, pitch -4, roll -10
Time 2023-11-27 13:18:09.456505, yaw 26, pitch -7, roll -12
Time 2023-11-27 13:18:09.523379, yaw 24, pitch -6, roll -11
Time 2023-11-27 13:18:09.589515, yaw 13, pitch -3, roll 170
Time 2023-11-27 13:18:09.656706, yaw 12, pitch -5, roll 171
Time 2023-11-27 13:18:09.724841, yaw 12, pitch -6, roll 171
Time 2023-11-27 13:18:09.790652, yaw 10, pitch -7, roll 171
Time 2023-11-27 13:18:09.857338, yaw 12, pitch -6, roll 172
Time 2023-11-27 13:18:09.921518, yaw 18, pitch -5, roll -7
Time 2023-11-27 13:18:09.990540, yaw 19, pitch -5, roll -8
Time 2023-11-27 13:18:10.055338, yaw 12, pitch -4, roll 172
Time 2023-11-27 13:18:10.122216, yaw 12, pitch -4, roll 173
Time 2023-11-27 13:18:10.191345, yaw 23, pitch -4, roll -5
Time 2023-11-27 13:18:10.259929, yaw 23, pitch -4, roll -6
Time 2023-11-27 13:18:10.326790, yaw 23, pitch -4, roll -6
Time 2023-11-27 13:18:10.390881, yaw 22, pitch -6, roll -6
Time 2023-11-27 13:18:10.458203, yaw 23, pitch -7, roll -6
Time 2023-11-27 13:18:10.523492, yaw 24, pitch -6, roll -6
Time 2023-11-27 13:18:10.589817, yaw 24, pitch -7, roll -7
Time 2023-11-27 13:18:10.655970, yaw 24, pitch -6, roll -7
Time 2023-11-27 13:18:10.723554, yaw 25, pitch -6, roll -7
Time 2023-11-27 13:18:10.792307, yaw 23, pitch -9, roll -7
Time 2023-11-27 13:18:10.859306, yaw 23, pitch -8, roll -7
Time 2023-11-27 13:18:10.923782, yaw 23, pitch -10, roll -7
Time 2023-11-27 13:18:10.991168, yaw 22, pitch -9, roll -6
Time 2023-11-27 13:18:11.057391, yaw 23, pitch -9, roll -7
Time 2023-11-27 13:18:11.122534, yaw 24, pitch -9, roll -6
Time 2023-11-27 13:18:11.190025, yaw 23, pitch -7, roll -6
Time 2023-11-27 13:18:11.256298, yaw 23, pitch -5, roll -5
Time 2023-11-27 13:18:11.323346, yaw 19, pitch -8, roll -4
Time 2023-11-27 13:18:11.390407, yaw 15, pitch -11, roll -3
Time 2023-11-27 13:18:11.459062, yaw 11, pitch -13, roll -5
Time 2023-11-27 13:18:11.521449, yaw 8, pitch -14, roll -6
Time 2023-11-27 13:18:11.590422, yaw 7, pitch -12, roll -6
Time 2023-11-27 13:18:11.658221, yaw 7, pitch -10, roll -6
Time 2023-11-27 13:18:11.724180, yaw 8, pitch -9, roll -4
Time 2023-11-27 13:18:11.790693, yaw 5, pitch -12, roll -2
Time 2023-11-27 13:18:11.855472, yaw 5, pitch -15, roll 0
Time 2023-11-27 13:18:11.922597, yaw 5, pitch -15, roll 1
Time 2023-11-27 13:18:11.988531, yaw 4, pitch -14, roll 0
Time 2023-11-27 13:18:12.057324, yaw 5, pitch -11, roll -1
Time 2023-11-27 13:18:12.124319, yaw 4, pitch -10, roll -2
Time 2023-11-27 13:18:12.188552, yaw 2, pitch -11, roll -1
Time 2023-11-27 13:18:12.257924, yaw 2, pitch -14, roll -1
Time 2023-11-27 13:18:12.324856, yaw 2, pitch -14, roll -1
Time 2023-11-27 13:18:12.391418, yaw 1, pitch -14, roll -1
Time 2023-11-27 13:18:12.455551, yaw 2, pitch -12, roll 0
Time 2023-11-27 13:18:12.520594, yaw 2, pitch -13, roll 0
Time 2023-11-27 13:18:12.589406, yaw 2, pitch -13, roll 0
Time 2023-11-27 13:18:12.657015, yaw 2, pitch -12, roll 0
Time 2023-11-27 13:18:12.723342, yaw 0, pitch -12, roll 2
Time 2023-11-27 13:18:12.790723, yaw 0, pitch -13, roll 3
Time 2023-11-27 13:18:12.858304, yaw 0, pitch -8, roll 3
Time 2023-11-27 13:18:12.923436, yaw -2, pitch -7, roll 4
Time 2023-11-27 13:18:12.990341, yaw -3, pitch -10, roll 5
Time 2023-11-27 13:18:13.056739, yaw -5, pitch -10, roll 7
Time 2023-11-27 13:18:13.123305, yaw -6, pitch -10, roll 7
Time 2023-11-27 13:18:13.190455, yaw -6, pitch -9, roll 7
Time 2023-11-27 13:18:13.256583, yaw -6, pitch -8, roll 7
Time 2023-11-27 13:18:13.321153, yaw -5, pitch -7, roll 8
Time 2023-11-27 13:18:13.389582, yaw -4, pitch -7, roll 7
Time 2023-11-27 13:18:13.456359, yaw -4, pitch -9, roll 8
Time 2023-11-27 13:18:13.523525, yaw -5, pitch -8, roll 8
Time 2023-11-27 13:18:13.588899, yaw -4, pitch -6, roll 7
Time 2023-11-27 13:18:13.657311, yaw -6, pitch -8, roll 8
Time 2023-11-27 13:18:13.725451, yaw -8, pitch -8, roll -171
Time 2023-11-27 13:18:13.788622, yaw -8, pitch -6, roll -171
Time 2023-11-27 13:18:13.856166, yaw -7, pitch -7, roll -171
Time 2023-11-27 13:18:13.921468, yaw -8, pitch -6, roll -171
Time 2023-11-27 13:18:13.988742, yaw -8, pitch -6, roll -171
Time 2023-11-27 13:18:14.055720, yaw -8, pitch -6, roll -171
Time 2023-11-27 13:18:14.118917, yaw -7, pitch -6, roll -171
Time 2023-11-27 13:18:14.190219, yaw -7, pitch -5, roll -171
Time 2023-11-27 13:18:14.256418, yaw -8, pitch -6, roll -171
Time 2023-11-27 13:18:14.323332, yaw -8, pitch -6, roll -171
Time 2023-11-27 13:18:14.390059, yaw -8, pitch -5, roll -171
Time 2023-11-27 13:18:14.457996, yaw -9, pitch -7, roll -170
Time 2023-11-27 13:18:14.524390, yaw -7, pitch -6, roll -170
Time 2023-11-27 13:18:14.589389, yaw -3, pitch -9, roll 8
Time 2023-11-27 13:18:14.656105, yaw -8, pitch -6, roll -171
Time 2023-11-27 13:18:14.723803, yaw -2, pitch -9, roll 8
Time 2023-11-27 13:18:14.789688, yaw -8, pitch -6, roll -170
