threshold,start,end
0.6,2024-01-27 02:30:59.288836+09:00,2024-01-27 02:31:01.194227+09:00
0.8,2024-01-27 02:30:59.288836+09:00,2024-01-27 02:31:01.194227+09:00
1.0,2024-01-27 02:30:59.401657+09:00,2024-01-27 02:31:01.194227+09:00
1.2,2024-01-27 02:30:59.709070+09:00,2024-01-27 02:31:00.008811+09:00
1.4,2024-01-27 02:30:59.709070+09:00,2024-01-27 02:30:59.844101+09:00
1.6,2024-01-27 02:30:59.709070+09:00,2024-01-27 02:30:59.821338+09:00
1.8,2024-01-27 02:30:59.709070+09:00,2024-01-27 02:30:59.821338+09:00
2.0,2024-01-27 02:30:59.709070+09:00,2024-01-27 02:30:59.724892+09:00
